class,class_index,point,start_frame,stop_frame,video_id
"['meat', 'cut']","['28', '7']",60217,60139,60436,P30_107
"['meat', 'check']","['28', '24']",60517,60447,60582,P30_107
"['meat', 'cut']","['28', '7']",60930,60835,61072,P30_107
"['meat', 'move']","['28', '11']",61194,61077,61210,P30_107
"['meat', 'cut']","['28', '7']",61269,61215,61352,P30_107
"['meat', 'cut']","['28', '7']",61430,61314,62629,P30_107
"['meat', 'cut']","['28', '7']",63069,62982,63953,P30_107
"['package', 'take']","['26', '0']",63980,62519,64082,P30_107
"['meat', 'insert']","['28', '5']",64042,63900,64059,P30_107
"['package', 'insert']","['26', '5']",64155,64064,64276,P30_107
"['tap', 'turn-on']","['0', '6']",64367,64277,64426,P30_107
"['package', 'wash']","['26', '2']",64492,64417,64849,P30_107
"['rest', 'scrub']","['109', '29']",4942,4935,4958,P30_107
"['tap', 'turn-off']","['0', '8']",64855,64842,64876,P30_107
"['liquid:washing', 'apply']","['22', '27']",64967,64904,64988,P30_107
"['tap', 'turn-on']","['0', '6']",65067,64984,65073,P30_107
"['tap', 'turn-off']","['0', '8']",65082,65064,65082,P30_107
"['hand', 'wash']","['11', '2']",65130,65087,65649,P30_107
"['tap', 'turn-on']","['0', '6']",65242,65100,65243,P30_107
"['hand', 'wash']","['11', '2']",65282,65263,65317,P30_107
"['package', 'take']","['26', '0']",65668,65668,65708,P30_107
"['rest', 'wash']","['109', '2']",4981,4977,5119,P30_107
"['package', 'wash']","['26', '2']",65794,65695,66281,P30_107
"['package', 'wash']","['26', '2']",66230,66196,66413,P30_107
"['tap', 'turn-off']","['0', '8']",66482,65637,66495,P30_107
"['package', 'shake']","['26', '15']",66542,66504,66550,P30_107
"['hand', 'shake']","['11', '15']",66730,66618,66736,P30_107
"['hand', 'shake']","['11', '15']",66942,66800,66978,P30_107
"['pan', 'move']","['5', '11']",67118,66968,67154,P30_107
"['hob', 'turn-on']","['24', '6']",67218,67150,67260,P30_107
"['hand', 'shake']","['11', '15']",67382,67252,67406,P30_107
"['oil', 'take']","['31', '0']",67492,67489,67522,P30_107
"['cap', 'unscrew']","['118', '71']",67542,67521,67597,P30_107
"['oil', 'pour']","['31', '9']",67605,67602,67655,P30_107
"['oil', 'insert']","['31', '5']",67794,67794,67842,P30_107
"['oil', 'take']","['31', '0']",67905,67860,67915,P30_107
"['garlic', 'take']","['51', '0']",68018,67987,68048,P30_107
"['garlic', 'remove']","['51', '12']",68230,68075,68230,P30_107
"['rubbish', 'remove']","['54', '12']",68318,68286,68324,P30_107
"['rest', 'insert']","['109', '5']",5168,5144,5222,P30_107
"['cupboard', 'close']","['3', '4']",68442,68373,68451,P30_107
"['cupboard', 'open']","['3', '3']",68880,68865,68902,P30_107
"['cupboard', 'open']","['3', '3']",68930,68907,68971,P30_107
"['cupboard', 'close']","['3', '4']",69105,69095,69124,P30_107
"['cupboard', 'open']","['3', '3']",69142,69127,69177,P30_107
"['plate', 'take']","['2', '0']",69255,69207,69290,P30_107
"['cupboard', 'close']","['3', '4']",69280,69250,69292,P30_107
"['pepper', 'put']","['37', '1']",69468,69405,69527,P30_107
"['colander', 'take']","['39', '0']",5292,5222,5292,P30_107
"['bowl', 'take']","['7', '0']",69555,69507,69571,P30_107
"['cupboard', 'close']","['3', '4']",69605,69580,69632,P30_107
"['bowl', 'put']","['7', '1']",69630,69617,69659,P30_107
"['bottle', 'take']","['15', '0']",69792,69739,69808,P30_107
"['bottle', 'put']","['15', '1']",69880,69834,69890,P30_107
"['bottle', 'open']","['15', '3']",69918,69901,69929,P30_107
"['sauce', 'pour']","['47', '9']",69968,69931,70056,P30_107
"['bottle', 'close']","['15', '4']",70068,70051,70099,P30_107
"['bottle', 'put']","['15', '1']",70118,70099,70146,P30_107
"['colander', 'scrub']","['39', '29']",5318,5304,5474,P30_107
"['vinegar', 'pour']","['134', '9']",70205,70191,70285,P30_107
"['cap', 'close']","['118', '4']",70294,70291,70326,P30_107
"['bottle', 'put']","['15', '1']",70342,70337,70376,P30_107
"['meat', 'take']","['28', '0']",70405,70375,70439,P30_107
"['meat', 'insert']","['28', '5']",70432,70425,70460,P30_107
"['bowl', 'insert']","['7', '5']",70580,70518,70592,P30_107
"['meat', 'coat']","['28', '66']",71042,70596,72202,P30_107
"['bowl', 'put']","['7', '1']",72305,72297,72370,P30_107
"['tap', 'turn-on']","['0', '6']",72419,72410,72445,P30_107
"['hand', 'wash']","['11', '2']",72442,72435,72478,P30_107
"['liquid:washing', 'take']","['22', '0']",72480,72468,72562,P30_107
"['hand', 'wash']","['11', '2']",72743,72614,72921,P30_107
"['bowl', 'take']","['7', '0']",73006,72972,73097,P30_107
"['bottle', 'move']","['15', '11']",73080,73079,73119,P30_107
"['bowl', 'put']","['7', '1']",73156,73124,73176,P30_107
"['cupboard', 'move']","['3', '11']",73530,73493,73560,P30_107
"['towel', 'take']","['52', '0']",73568,73568,73591,P30_107
"['hand', 'dry']","['11', '14']",73618,73599,73691,P30_107
"['drawer', 'open']","['8', '3']",73730,73725,73751,P30_107
"['knife', 'dry']","['4', '14']",73792,73755,73907,P30_107
"['knife', 'insert']","['4', '5']",73905,73891,73925,P30_107
"['tap', 'adjust']","['0', '17']",5592,5568,5617,P30_107
"['fork', 'dry']","['14', '14']",73980,73953,74023,P30_107
"['fork', 'insert']","['14', '5']",74030,74028,74055,P30_107
"['cup', 'take']","['13', '0']",74093,74066,74098,P30_107
"['cup', 'dry']","['13', '14']",74143,74109,74298,P30_107
"['cup', 'put']","['13', '1']",74368,74307,74371,P30_107
"['cup', 'dry']","['13', '14']",74493,74462,74716,P30_107
"['cup', 'put']","['13', '1']",74730,74721,74769,P30_107
"['cup', 'take']","['13', '0']",74793,74774,74840,P30_107
"['colander', 'empty']","['39', '20']",442,369,863,P30_107
"['colander', 'put']","['39', '1']",5792,5782,5834,P30_107
"['cup', 'dry']","['13', '14']",74880,74870,75156,P30_107
"['cupboard', 'open']","['3', '3']",75293,75275,75320,P30_107
"['glass', 'take']","['10', '0']",75330,75325,75355,P30_107
"['glass', 'dry']","['10', '14']",75380,75362,75651,P30_107
"['glass', 'insert']","['10', '5']",75656,75649,75718,P30_107
"['glass', 'take']","['10', '0']",75756,75719,75769,P30_107
"['glass', 'dry']","['10', '14']",75906,75774,75927,P30_107
"['maker:coffee', 'take']","['50', '0']",76080,76054,76119,P30_107
"['glass', 'take']","['10', '0']",5830,5821,5835,P30_107
"['maker:coffee', 'dry']","['50', '14']",76130,76130,76185,P30_107
"['maker:coffee', 'put']","['50', '1']",76193,76184,76257,P30_107
"['jug', 'take']","['66', '0']",76318,76302,76356,P30_107
"['jug', 'put']","['66', '1']",76406,76385,76463,P30_107
"['cupboard', 'close']","['3', '4']",76518,76498,76545,P30_107
"['tap', 'turn-on']","['0', '6']",76743,76717,76778,P30_107
"['knife', 'take']","['4', '0']",76868,76831,76895,P30_107
"['knife', 'put']","['4', '1']",76918,76899,76940,P30_107
"['colander', 'take']","['39', '0']",76980,76945,77013,P30_107
"['glass', 'wash']","['10', '2']",5856,5834,5917,P30_107
"['tap', 'turn-on']","['0', '6']",77693,77685,77714,P30_107
"['tap', 'turn-off']","['0', '8']",78406,78386,78424,P30_107
"['colander', 'put']","['39', '1']",78443,78416,78487,P30_107
"['fork', 'take']","['14', '0']",78568,78526,78579,P30_107
"['fork', 'wash']","['14', '2']",78630,78568,78724,P30_107
"['tap', 'turn-off']","['0', '8']",78918,78913,78925,P30_107
"['bowl', 'empty']","['7', '20']",79068,79058,79200,P30_107
"['sponge', 'take']","['9', '0']",5918,5852,5930,P30_107
"['knife', 'take']","['4', '0']",79230,79212,79249,P30_107
"['tap', 'turn-on']","['0', '6']",79243,79231,79266,P30_107
"['knife', 'wash']","['4', '2']",79306,79259,79326,P30_107
"['knife', 'scrub']","['4', '29']",79418,79331,79733,P30_107
"['knife', 'wash']","['4', '2']",79730,79726,79995,P30_107
"['tap', 'turn-off']","['0', '8']",79993,79991,80042,P30_107
"['knife', 'insert']","['4', '5']",80056,79950,80156,P30_107
"['board:chopping', 'take']","['18', '0']",80193,80139,80212,P30_107
"['tap', 'turn-on']","['0', '6']",80268,80226,80305,P30_107
"['board:chopping', 'wash']","['18', '2']",80380,80289,80556,P30_107
"['glass', 'scrub']","['10', '29']",5930,5919,6272,P30_107
"['sponge', 'take']","['9', '0']",80580,80558,80594,P30_107
"['board:chopping', 'scrub']","['18', '29']",80606,80596,80723,P30_107
"['liquid:washing', 'apply']","['22', '27']",80743,80719,80791,P30_107
"['board:chopping', 'scrub']","['18', '29']",80818,80796,81774,P30_107
"['tap', 'turn-on']","['0', '6']",81806,81804,81866,P30_107
"['hand', 'wash']","['11', '2']",81843,81799,81884,P30_107
"['board:chopping', 'wash']","['18', '2']",81880,81862,82109,P30_107
"['tap', 'turn']","['0', '23']",82118,82098,82128,P30_107
"['board:chopping', 'scrub']","['18', '29']",82156,82141,82546,P30_107
"['glass', 'wash']","['10', '2']",6281,6277,6579,P30_107
"['tap', 'turn-on']","['0', '6']",82568,82565,82575,P30_107
"['hand', 'wash']","['11', '2']",82618,82581,82628,P30_107
"['board:chopping', 'wash']","['18', '2']",82668,82633,82959,P30_107
"['tap', 'turn-off']","['0', '8']",82980,82964,83032,P30_107
"['board:chopping', 'insert']","['18', '5']",83118,83033,83176,P30_107
"['bowl', 'empty']","['7', '20']",83443,83329,83537,P30_107
"['sponge', 'take']","['9', '0']",83593,83561,83604,P30_107
"['top', 'wash']","['42', '2']",83643,83600,83860,P30_107
"['bin', 'insert']","['36', '5']",83956,83785,83972,P30_107
"['tap', 'turn-on']","['0', '6']",84043,84036,84066,P30_107
"['tap', 'turn-off']","['0', '8']",6580,6309,6622,P30_107
"['sponge', 'wash']","['9', '2']",84130,84065,84166,P30_107
"['liquid:washing', 'apply']","['22', '27']",84218,84204,84267,P30_107
"['top', 'wash']","['42', '2']",84668,84667,84768,P30_107
"['bowl', 'take']","['7', '0']",84918,84894,84951,P30_107
"['drawer', 'open']","['8', '3']",84993,84979,85013,P30_107
"['spoon', 'take']","['1', '0']",85056,85009,85080,P30_107
"['mixture', 'scoop']","['71', '16']",85118,85070,85171,P30_107
"['mixture', 'mix']","['71', '10']",85218,85176,86404,P30_107
"['glass', 'insert']","['10', '5']",6630,6627,6677,P30_107
"['bowl', 'wash']","['7', '2']",86743,86610,86835,P30_107
"['tap', 'turn-off']","['0', '8']",86893,86890,86911,P30_107
"['bowl', 'scrub']","['7', '29']",86943,86900,87367,P30_107
"['bowl', 'insert']","['7', '5']",87693,87693,87742,P30_107
"['bowl', 'empty']","['7', '20']",87793,87755,87837,P30_107
"['bowl', 'wash']","['7', '2']",87893,87819,87909,P30_107
"['water', 'apply']","['27', '27']",87993,87957,87996,P30_107
"['bowl', 'empty']","['7', '20']",6768,6734,7020,P30_107
"['sponge', 'wash']","['9', '2']",88056,88001,88057,P30_107
"['hand', 'wash']","['11', '2']",88093,88062,88112,P30_107
"['bowl', 'empty']","['7', '20']",88143,88107,88181,P30_107
"['tap', 'turn-off']","['0', '8']",88180,88164,88214,P30_107
"['top', 'wash']","['42', '2']",88280,88197,88602,P30_107
"['tap', 'turn-on']","['0', '6']",88768,88274,88787,P30_107
"['sponge', 'wash']","['9', '2']",88843,88753,89082,P30_107
"['tap', 'turn-off']","['0', '8']",89080,89077,89114,P30_107
"['top', 'wash']","['42', '2']",89143,89132,89206,P30_107
"['stand', 'move']","['249', '11']",89243,89204,89257,P30_107
"['tap', 'turn-on']","['0', '6']",7068,7052,7070,P30_107
"['toaster', 'take']","['186', '0']",89280,89260,89302,P30_107
"['top', 'wash']","['42', '2']",89330,89301,89428,P30_107
"['toaster', 'put']","['186', '1']",89443,89430,89483,P30_107
"['mixture', 'mix']","['71', '10']",90243,90052,90497,P30_107
"['drawer', 'open']","['8', '3']",90518,90501,90558,P30_107
"['spoon', 'take']","['1', '0']",90618,90593,90631,P30_107
"['meat', 'flip']","['28', '22']",90806,90733,93328,P30_107
"['heat', 'adjust']","['65', '17']",93393,93348,93419,P30_107
"['cupboard', 'open']","['3', '3']",93456,93443,93467,P30_107
"['bottle', 'take']","['15', '0']",93493,93472,93508,P30_107
"['colander', 'take']","['39', '0']",1055,1040,1075,P30_107
"['cap', 'unscrew']","['118', '71']",93543,93512,93573,P30_107
"['oil', 'pour']","['31', '9']",93618,93576,93659,P30_107
"['bottle', 'take']","['15', '0']",93843,93811,93853,P30_107
"['bottle', 'unscrew']","['15', '71']",93893,93856,93909,P30_107
"['oil', 'pour']","['31', '9']",93943,93910,94003,P30_107
"['cap', 'close']","['118', '4']",94018,93990,94064,P30_107
"['cupboard', 'close']","['3', '4']",94093,94070,94097,P30_107
"['bottle', 'put']","['15', '1']",94118,94095,94129,P30_107
"['bowl', 'put']","['7', '1']",7230,7220,7247,P30_107
"['bowl', 'put']","['7', '1']",94418,94393,94423,P30_107
"['knife', 'take']","['4', '0']",94469,94455,94480,P30_107
"['leaf', 'take']","['62', '0']",94556,94516,94574,P30_107
"['teapot', 'take']","['158', '0']",7292,7258,7292,P30_107
"['choi:pak', 'cut']","['151', '7']",95081,95041,95903,P30_107
"['choi:pak', 'move']","['151', '11']",95993,95908,96057,P30_107
"['leaf', 'sort']","['62', '40']",96206,96060,96228,P30_107
"['choi:pak', 'cut']","['151', '7']",96268,96217,96498,P30_107
"['choi:pak', 'cut']","['151', '7']",96656,96550,96671,P30_107
"['leaf', 'cut']","['62', '7']",96718,96670,96799,P30_107
"['choi:pak', 'cut']","['151', '7']",97005,96854,97247,P30_107
"['sponge', 'take']","['9', '0']",7318,7307,7325,P30_107
"['leaf', 'take']","['62', '0']",97306,97222,97334,P30_107
"['pan', 'take']","['5', '0']",97530,97449,97701,P30_107
"['bowl', 'move']","['7', '11']",98030,98014,98059,P30_107
"['plate', 'take']","['2', '0']",98468,98435,98479,P30_107
"['plate', 'put']","['2', '1']",98518,98452,98536,P30_107
"['bowl', 'take']","['7', '0']",98656,98606,98659,P30_107
"['bowl', 'empty']","['7', '20']",98706,98658,98738,P30_107
"['bowl', 'put']","['7', '1']",98768,98743,98824,P30_107
"['teapot', 'scrub']","['158', '29']",7331,7284,8339,P30_107
"['bowl', 'take']","['7', '0']",98843,98822,98864,P30_107
"['bowl', 'empty']","['7', '20']",98918,98894,98982,P30_107
"['vegetable', 'cook']","['94', '45']",99180,99145,99530,P30_107
"['pan', 'take']","['5', '0']",100506,100459,100506,P30_107
"['lid', 'remove']","['6', '12']",100568,100531,100580,P30_107
"['pan', 'put']","['5', '1']",100618,100585,100650,P30_107
"['bowl', 'move']","['7', '11']",100693,100658,100698,P30_107
"['lid', 'put']","['6', '1']",100705,100692,100718,P30_107
"['rice', 'break']","['55', '30']",100780,100723,102805,P30_107
"['rice', 'scrape']","['55', '25']",102906,102810,103001,P30_107
"['tap', 'turn-on']","['0', '6']",8344,8344,8382,P30_107
"['pan', 'move']","['5', '11']",103030,102994,103040,P30_107
"['tap', 'turn-on']","['0', '6']",103068,103055,103088,P30_107
"['hand', 'wash']","['11', '2']",103093,103067,103179,P30_107
"['pan', 'take']","['5', '0']",103193,103176,103234,P30_107
"['tap', 'turn-off']","['0', '8']",103292,103283,103319,P30_107
"['vegetable', 'cook']","['94', '45']",103406,103389,103811,P30_107
"['bowl', 'take']","['7', '0']",104006,103978,104027,P30_107
"['bowl', 'empty']","['7', '20']",104068,104066,104111,P30_107
"['bowl', 'scrape']","['7', '25']",104280,104117,104333,P30_107
"['bowl', 'scrape']","['7', '25']",104443,104361,104499,P30_107
"['choi:pak', 'take']","['151', '0']",104530,104510,104530,P30_107
"['pan', 'insert']","['5', '5']",104531,104530,104621,P30_107
"['bowl', 'insert']","['7', '5']",104756,104741,104783,P30_107
"['vegetable', 'cook']","['94', '45']",104880,104832,105110,P30_107
"['pan', 'insert']","['5', '5']",105243,105234,105257,P30_107
"['vegetable', 'cook']","['94', '45']",105318,105221,105373,P30_107
"['rubbish', 'take']","['54', '0']",105380,105368,105402,P30_107
"['pan', 'insert']","['5', '5']",105405,105402,105414,P30_107
"['board:chopping', 'take']","['18', '0']",105718,105649,105778,P30_107
"['teapot', 'scrub']","['158', '29']",8792,8771,8908,P30_107
"['vegetable', 'insert']","['94', '5']",105843,105817,105982,P30_107
"['garlic', 'take']","['51', '0']",106142,106115,106142,P30_107
"['garlic', 'cut']","['51', '7']",106218,106178,106438,P30_107
"['garlic', 'squeeze']","['51', '18']",106655,106628,106686,P30_107
"['garlic', 'squeeze']","['51', '18']",106770,106690,106946,P30_107
"['garlic', 'squeeze']","['51', '18']",106844,106700,106987,P30_107
"['garlic', 'peel']","['51', '19']",106955,106930,107022,P30_107
"['garlic', 'peel']","['51', '19']",107068,107052,107338,P30_107
"['garlic', 'peel']","['51', '19']",107355,107343,107532,P30_107
"['tap', 'turn-off']","['0', '8']",9280,9265,9335,P30_107
"['garlic', 'cut']","['51', '7']",107670,107656,108589,P30_107
"['garlic', 'cut']","['51', '7']",108730,108697,109000,P30_107
"['garlic', 'scrape']","['51', '25']",109030,109011,109039,P30_107
"['garlic', 'sort']","['51', '40']",109080,109061,109134,P30_107
"['garlic', 'cut']","['51', '7']",109142,109111,109577,P30_107
"['garlic', 'scrape']","['51', '25']",109544,109513,109582,P30_107
"['garlic', 'scrape']","['51', '25']",109730,109600,109759,P30_107
"['board:chopping', 'put']","['18', '1']",109930,109920,109959,P30_107
"['meat', 'cook']","['28', '45']",110118,110024,110417,P30_107
"['meat', 'mix']","['28', '10']",111368,111286,111784,P30_107
"['vegetable', 'cook']","['94', '45']",111855,111750,112259,P30_107
"['vegetable', 'insert']","['94', '5']",112405,112303,112406,P30_107
"['vegetable', 'cook']","['94', '45']",112444,112406,112830,P30_107
"['colander', 'insert']","['39', '5']",1105,1076,1126,P30_107
"['plate', 'put']","['2', '1']",9518,9512,9582,P30_107
"['pan', 'move']","['5', '11']",112870,112833,112872,P30_107
"['meat', 'take']","['28', '0']",112905,112873,112935,P30_107
"['floor', 'take']","['159', '0']",112980,112929,113029,P30_107
"['bin', 'insert']","['36', '5']",113070,113014,113103,P30_107
"['tap', 'turn-on']","['0', '6']",113318,113296,113324,P30_107
"['spinner:salad', 'take']","['170', '0']",9618,9598,9666,P30_107
"['hand', 'wash']","['11', '2']",113330,113316,113357,P30_107
"['bowl', 'take']","['7', '0']",113420,113404,113442,P30_107
"['bowl', 'wash']","['7', '2']",113468,113447,113564,P30_107
"['bowl', 'scrub']","['7', '29']",113605,113582,113794,P30_107
"['bowl', 'wash']","['7', '2']",113855,113853,114297,P30_107
"['plate', 'move']","['2', '11']",114330,114312,114357,P30_107
"['bowl', 'insert']","['7', '5']",114380,114358,114448,P30_107
"['bowl', 'take']","['7', '0']",114480,114448,114491,P30_107
"['spinner:salad', 'insert']","['170', '5']",9680,9668,9720,P30_107
"['bowl', 'wash']","['7', '2']",114542,114492,114546,P30_107
"['bowl', 'scrub']","['7', '29']",114555,114548,114785,P30_107
"['bowl', 'insert']","['7', '5']",115080,115072,115127,P30_107
"['bowl', 'take']","['7', '0']",115155,115136,115171,P30_107
"['bowl', 'wash']","['7', '2']",115230,115183,115314,P30_107
"['bowl', 'scrub']","['7', '29']",115319,115291,115373,P30_107
"['bowl', 'wash']","['7', '2']",115456,115443,115479,P30_107
"['bowl', 'insert']","['7', '5']",115605,115586,115632,P30_107
"['bowl', 'take']","['7', '0']",115668,115623,115704,P30_107
"['box', 'take']","['23', '0']",9842,9765,9857,P30_107
