class,class_index,point,start_frame,stop_frame,video_id
"['onion:spring', 'wash']","['128', '2']",18366,18189,18900,P28_113
"['tap', 'turn-off']","['0', '8']",18894,18860,18909,P28_113
"['onion:spring', 'put']","['128', '1']",19068,18987,19094,P28_113
"['drawer', 'open']","['8', '3']",19369,19343,19378,P28_113
"['knife', 'take']","['4', '0']",19410,19409,19513,P28_113
"['drawer', 'close']","['8', '4']",19517,19495,19527,P28_113
"['onion', 'take']","['16', '0']",19600,19575,19618,P28_113
"['onion', 'peel']","['16', '19']",19835,19664,20100,P28_113
"['onion', 'peel']","['16', '19']",20152,20151,20425,P28_113
"['onion', 'peel']","['16', '19']",20529,20503,20711,P28_113
"['colander', 'put']","['39', '1']",2129,2070,2145,P28_113
"['onion', 'peel']","['16', '19']",22133,21981,23006,P28_113
"['onion', 'put']","['16', '1']",22987,22975,23025,P28_113
"['skin', 'take']","['48', '0']",23354,23029,23368,P28_113
"['skin', 'throw']","['48', '13']",23654,23572,23915,P28_113
"['lid', 'close']","['6', '4']",23914,23913,24205,P28_113
"['onion', 'take']","['16', '0']",24400,24373,24402,P28_113
"['onion', 'put']","['16', '1']",24459,24420,24469,P28_113
"['onion:spring', 'take']","['128', '0']",24482,24472,24519,P28_113
"['onion:spring', 'put']","['128', '1']",24529,24523,24546,P28_113
"['onion:spring', 'cut']","['128', '7']",24664,24594,24811,P28_113
"['lid', 'take']","['6', '0']",2421,2377,2432,P28_113
"['knife', 'put']","['4', '1']",24808,24767,24847,P28_113
"['rubbish', 'take']","['54', '0']",25176,25166,25213,P28_113
"['lid', 'open']","['6', '3']",25406,25395,25417,P28_113
"['rubbish', 'throw']","['54', '13']",25451,25425,25489,P28_113
"['kettle', 'take']","['44', '0']",25881,25867,25941,P28_113
"['tap', 'turn-on']","['0', '6']",26039,26030,26072,P28_113
"['kettle', 'fill']","['44', '26']",26166,26070,26281,P28_113
"['tap', 'turn-off']","['0', '8']",26294,26270,26332,P28_113
"['kettle', 'put']","['44', '1']",26507,26452,26519,P28_113
"['kettle', 'turn-on']","['44', '6']",26542,26542,26590,P28_113
"['box', 'take']","['23', '0']",2484,2422,2543,P28_113
"['cupboard', 'open']","['3', '3']",2679,2660,2687,P28_113
"['box', 'put']","['23', '1']",2828,2700,2875,P28_113
"['bowl', 'take']","['7', '0']",3019,2965,3024,P28_113
"['cupboard', 'open']","['3', '3']",3100,3060,3110,P28_113
"['plate', 'put']","['2', '1']",292,287,480,P28_113
"['bowl', 'put']","['7', '1']",3142,3102,3179,P28_113
"['cup', 'take']","['13', '0']",3354,3301,3498,P28_113
"['drawer', 'open']","['8', '3']",3653,3615,3654,P28_113
"['cup', 'put']","['13', '1']",3848,3686,3855,P28_113
"['drawer', 'close']","['8', '4']",3860,3832,3875,P28_113
"['maker:coffee', 'take']","['50', '0']",3939,3931,4013,P28_113
"['cupboard', 'open']","['3', '3']",3998,3996,4040,P28_113
"['maker:coffee', 'put']","['50', '1']",4084,4054,4277,P28_113
"['lid', 'take']","['6', '0']",4465,4429,4473,P28_113
"['chopstick', 'take']","['80', '0']",4683,4528,4727,P28_113
"['pot', 'take']","['29', '0']",620,574,670,P28_113
"['chopstick', 'put']","['80', '1']",4710,4683,4763,P28_113
"['cutlery', 'take']","['58', '0']",4860,4757,4885,P28_113
"['cupboard', 'open']","['3', '3']",4976,4941,4994,P28_113
"['lid', 'put']","['6', '1']",5028,5006,5119,P28_113
"['cupboard', 'close']","['3', '4']",5231,5194,5234,P28_113
"['drawer', 'open']","['8', '3']",5335,5304,5369,P28_113
"['ladle', 'put']","['97', '1']",5378,5354,5416,P28_113
"['drawer', 'close']","['8', '4']",5409,5409,5466,P28_113
"['drawer', 'open']","['8', '3']",5463,5449,5493,P28_113
"['cutlery', 'sort']","['58', '40']",5554,5539,5838,P28_113
"['grater', 'put']","['96', '1']",752,734,783,P28_113
"['fork', 'put']","['14', '1']",6697,6634,6704,P28_113
"['spoon', 'put']","['1', '1']",6807,6774,6814,P28_113
"['knife', 'put']","['4', '1']",6883,6815,6897,P28_113
"['fork', 'put']","['14', '1']",6968,6897,6973,P28_113
"['ladle', 'take']","['97', '0']",7013,6987,7026,P28_113
"['drawer', 'close']","['8', '4']",7052,7019,7055,P28_113
"['drawer', 'open']","['8', '3']",7051,7044,7083,P28_113
"['ladle', 'put']","['97', '1']",7092,7081,7111,P28_113
"['drawer', 'close']","['8', '4']",7126,7101,7127,P28_113
"['drawer', 'open']","['8', '3']",7153,7127,7167,P28_113
"['cupboard', 'close']","['3', '4']",858,798,880,P28_113
"['cutlery', 'sort']","['58', '40']",7250,7176,7359,P28_113
"['cutlery', 'take']","['58', '0']",7503,7431,7504,P28_113
"['drawer', 'close']","['8', '4']",7570,7538,7595,P28_113
"['drawer', 'open']","['8', '3']",7629,7589,7637,P28_113
"['cutlery', 'put']","['58', '1']",7648,7640,7655,P28_113
"['drawer', 'close']","['8', '4']",7665,7653,7697,P28_113
"['cutlery', 'take']","['58', '0']",7727,7704,7971,P28_113
"['drawer', 'open']","['8', '3']",8053,8010,8079,P28_113
"['scissors', 'put']","['79', '1']",8172,8164,8278,P28_113
"['drawer', 'close']","['8', '4']",8293,8265,8305,P28_113
"['cupboard', 'open']","['3', '3']",948,926,961,P28_113
"['drawer', 'open']","['8', '3']",8320,8303,8342,P28_113
"['spoon', 'put']","['1', '1']",8421,8347,8447,P28_113
"['spoon', 'put']","['1', '1']",8489,8470,8498,P28_113
"['knife', 'put']","['4', '1']",8525,8503,8570,P28_113
"['knife', 'put']","['4', '1']",8627,8599,8649,P28_113
"['peeler:potato', 'put']","['87', '1']",8665,8653,8674,P28_113
"['drawer', 'close']","['8', '4']",8711,8679,8718,P28_113
"['board:chopping', 'take']","['18', '0']",8863,8800,8935,P28_113
"['board:chopping', 'put']","['18', '1']",9162,9127,9171,P28_113
"['drawer', 'open']","['8', '3']",9225,9219,9259,P28_113
"['pot', 'put']","['29', '1']",1068,1050,1261,P28_113
"['board:chopping', 'put']","['18', '1']",9303,9252,9307,P28_113
"['drawer', 'close']","['8', '4']",9329,9310,9364,P28_113
"['fridge', 'open']","['12', '3']",9651,9642,9689,P28_113
"['pepper', 'take']","['37', '0']",9740,9735,9788,P28_113
"['parsley', 'take']","['169', '0']",9849,9825,9850,P28_113
"['pepper', 'take']","['37', '0']",9913,9894,9932,P28_113
"['pepper', 'take']","['37', '0']",10066,10010,10104,P28_113
"['pepper', 'put']","['37', '1']",10234,10219,10265,P28_113
"['pepper', 'put']","['37', '1']",10335,10308,10375,P28_113
"['parsley', 'put']","['169', '1']",10437,10409,10440,P28_113
"['pan', 'take']","['5', '0']",1443,1407,1447,P28_113
"['pepper', 'put']","['37', '1']",10520,10446,10522,P28_113
"['onion:spring', 'take']","['128', '0']",10712,10660,10741,P28_113
"['onion:spring', 'remove']","['128', '12']",10900,10743,11383,P28_113
"['onion:spring', 'put']","['128', '1']",11460,11414,11573,P28_113
"['onion:spring', 'put']","['128', '1']",11792,11739,11804,P28_113
"['lemon', 'take']","['105', '0']",11985,11953,12286,P28_113
"['fridge', 'close']","['12', '4']",12296,12273,12453,P28_113
"['lemon', 'put']","['105', '1']",12569,12495,12574,P28_113
"['cupboard', 'open']","['3', '3']",12572,12566,12631,P28_113
"['onion', 'take']","['16', '0']",12758,12668,12778,P28_113
"['cupboard', 'open']","['3', '3']",1608,1590,1618,P28_113
"['cupboard', 'close']","['3', '4']",12913,12912,12961,P28_113
"['onion', 'remove']","['16', '12']",13009,12954,13343,P28_113
"['bag', 'throw']","['19', '13']",13345,13341,13377,P28_113
"['onion', 'put']","['16', '1']",13574,13517,13585,P28_113
"['drawer', 'open']","['8', '3']",13709,13669,13724,P28_113
"['bag', 'take']","['19', '0']",13825,13758,14047,P28_113
"['drawer', 'close']","['8', '4']",14097,14082,14126,P28_113
"['bag', 'put']","['19', '1']",14466,14416,14721,P28_113
"['lid', 'close']","['6', '4']",14747,14746,14780,P28_113
"['label', 'remove']","['222', '12']",15267,14782,15530,P28_113
"['fridge', 'open']","['12', '3']",131,122,183,P28_11
"['package', 'open']","['26', '3']",245,189,249,P28_11
"['sausage', 'remove']","['86', '12']",1158,1096,1319,P28_11
"['drawer', 'open']","['8', '3']",1352,1338,1374,P28_11
"['sausage', 'insert']","['86', '5']",1426,1376,1432,P28_11
"['drawer', 'close']","['8', '4']",1415,1412,1459,P28_11
"['freezer', 'close']","['113', '4']",1502,1476,1515,P28_11
"['sausage', 'put']","['86', '1']",1608,1598,1675,P28_11
"['cupboard', 'open']","['3', '3']",1747,1731,1772,P28_11
"['salt', 'remove']","['38', '12']",2046,2018,2077,P28_11
"['oil', 'remove']","['31', '12']",2232,2226,2246,P28_11
"['cupboard', 'close']","['3', '4']",2253,2249,2267,P28_11
"['egg', 'take']","['53', '0']",402,252,423,P28_11
"['salt', 'take']","['38', '0']",2284,2269,2303,P28_11
"['salt', 'put']","['38', '1']",2333,2330,2389,P28_11
"['cupboard', 'open']","['3', '3']",2548,2530,2570,P28_11
"['pan', 'take']","['5', '0']",2618,2602,2640,P28_11
"['cupboard', 'close']","['3', '4']",2655,2639,2660,P28_11
"['cupboard', 'close']","['3', '4']",2649,2644,2668,P28_11
"['pan', 'put']","['5', '1']",2718,2663,2720,P28_11
"['cupboard', 'open']","['3', '3']",2726,2725,2747,P28_11
"['oil', 'take']","['31', '0']",3012,2987,3043,P28_11
"['oil', 'open']","['31', '3']",3108,3061,3183,P28_11
"['package', 'close']","['26', '4']",427,415,461,P28_11
"['plate', 'put']","['2', '1']",3780,3723,3802,P28_11
"['plate', 'take']","['2', '0']",4365,4362,4410,P28_11
"['sausage', 'take']","['86', '0']",4428,4410,4448,P28_11
"['sausage', 'insert']","['86', '5']",4549,4442,4585,P28_11
"['drawer', 'open']","['8', '3']",4651,4651,4720,P28_11
"['drawer', 'open']","['8', '3']",4695,4670,4712,P28_11
"['fork', 'take']","['14', '0']",4733,4723,4768,P28_11
"['spoon', 'take']","['1', '0']",4741,4726,4769,P28_11
"['fridge', 'close']","['12', '4']",568,514,590,P28_11
"['drawer', 'close']","['8', '4']",4781,4766,4799,P28_11
"['drawer', 'close']","['8', '4']",4779,4773,4796,P28_11
"['sausage', 'turn']","['86', '23']",5097,4946,5273,P28_11
"['pan', 'put']","['5', '1']",5383,5349,5388,P28_11
"['hob', 'turn-on']","['24', '6']",5414,5391,5431,P28_11
"['oven', 'adjust']","['46', '17']",5464,5434,5477,P28_11
"['oven', 'adjust']","['46', '17']",6637,6630,6804,P28_11
"['sausage', 'wait']","['86', '72']",6866,6860,6918,P28_11
"['sausage', 'turn']","['86', '23']",6967,6928,7112,P28_11
"['egg', 'put']","['53', '1']",719,647,776,P28_11
"['sausage', 'turn']","['86', '23']",7387,7325,7408,P28_11
"['sausage', 'wait']","['86', '72']",7530,7436,7551,P28_11
"['sausage', 'turn']","['86', '23']",7737,7550,7939,P28_11
"['sausage', 'turn']","['86', '23']",8995,8382,9108,P28_11
"['freezer', 'open']","['113', '3']",835,832,888,P28_11
"['drawer', 'open']","['8', '3']",906,895,947,P28_11
"['package', 'take']","['26', '0']",984,950,1025,P28_11
"['drawer', 'close']","['8', '4']",1052,1025,1066,P28_11
"['sausage', 'turn']","['86', '23']",97,92,171,P28_12
"['sausage', 'take']","['86', '0']",209,173,232,P28_12
"['sausage', 'insert']","['86', '5']",277,238,290,P28_12
"['sausage', 'take']","['86', '0']",347,311,421,P28_12
"['sausage', 'insert']","['86', '5']",453,433,467,P28_12
"['pan', 'move']","['5', '11']",505,493,562,P28_12
"['hob', 'turn-off']","['24', '8']",680,620,682,P28_12
"['oil', 'move']","['31', '11']",171,83,182,P28_13
"['hob', 'turn-on']","['24', '6']",354,280,382,P28_13
"['egg', 'insert']","['53', '5']",1443,1359,1466,P28_13
"['shell:egg', 'throw']","['141', '13']",1553,1514,1558,P28_13
"['egg', 'take']","['53', '0']",1590,1562,1601,P28_13
"['fridge', 'open']","['12', '3']",1660,1616,1662,P28_13
"['package', 'open']","['26', '3']",1708,1682,1733,P28_13
"['egg', 'insert']","['53', '5']",1750,1735,1760,P28_13
"['package', 'close']","['26', '4']",1772,1755,1786,P28_13
"['fridge', 'close']","['12', '4']",1801,1799,1834,P28_13
"['oven', 'adjust']","['46', '17']",1934,1882,1983,P28_13
"['spoon', 'take']","['1', '0']",2010,1995,2016,P28_13
"['pan', 'insert']","['5', '5']",461,425,475,P28_13
"['oil', 'pour']","['31', '9']",2183,2056,2415,P28_13
"['oil', 'pour']","['31', '9']",2482,2418,2576,P28_13
"['oil', 'pour']","['31', '9']",2874,2579,3125,P28_13
"['hob', 'turn-off']","['24', '8']",3183,3182,3230,P28_13
"['spoon', 'put']","['1', '1']",3273,3253,3287,P28_13
"['pan', 'take']","['5', '0']",3361,3327,3387,P28_13
"['fork', 'take']","['14', '0']",3405,3396,3420,P28_13
"['fork', 'put']","['14', '1']",3518,3501,3538,P28_13
"['spoon', 'take']","['1', '0']",3550,3541,3577,P28_13
"['egg', 'insert']","['53', '5']",3761,3749,3791,P28_13
"['oven', 'adjust']","['46', '17']",524,514,587,P28_13
"['egg', 'insert']","['53', '5']",3857,3786,3943,P28_13
"['oil', 'pour']","['31', '9']",3965,3963,4128,P28_13
"['pan', 'put']","['5', '1']",4180,4163,4238,P28_13
"['spoon', 'put']","['1', '1']",4321,4288,4339,P28_13
"['egg', 'take']","['53', '0']",721,706,726,P28_13
"['egg', 'break']","['53', '30']",851,850,971,P28_13
"['egg', 'insert']","['53', '5']",1047,1011,1114,P28_13
"['shell:egg', 'throw']","['141', '13']",1212,1181,1234,P28_13
"['egg', 'take']","['53', '0']",1259,1244,1270,P28_13
"['egg', 'break']","['53', '30']",1319,1299,1357,P28_13
"['oven', 'turn-off']","['46', '8']",135,81,156,P28_14
"['oven', 'open']","['46', '3']",165,154,216,P28_14
"['package', 'remove']","['26', '12']",1146,1034,1232,P28_14
"['container', 'open']","['21', '3']",1084,1052,1164,P28_14
"['package', 'open']","['26', '3']",1137,1070,1154,P28_14
"['lid', 'put']","['6', '1']",1166,1164,1187,P28_14
"['package', 'remove']","['26', '12']",1184,1181,1196,P28_14
"['knife', 'take']","['4', '0']",1326,1321,1348,P28_14
"['bread', 'cut']","['33', '7']",1398,1348,1667,P28_14
"['cheese', 'cut']","['32', '7']",1590,1496,1829,P28_14
"['bread', 'open']","['33', '3']",1760,1678,1783,P28_14
"['bread', 'put']","['33', '1']",1828,1801,1835,P28_14
"['bread', 'take']","['33', '0']",226,224,309,P28_14
"['bread', 'take']","['33', '0']",1847,1844,1867,P28_14
"['bread', 'cut']","['33', '7']",1927,1867,1980,P28_14
"['cheese', 'cut']","['32', '7']",1998,1909,2026,P28_14
"['bread', 'open']","['33', '3']",1996,1983,2044,P28_14
"['bread', 'put']","['33', '1']",2065,2047,2098,P28_14
"['cheese', 'insert']","['32', '5']",2719,2680,2779,P28_14
"['cheese', 'cut']","['32', '7']",2783,2782,2842,P28_14
"['cheese', 'insert']","['32', '5']",2901,2847,2946,P28_14
"['cheese', 'cut']","['32', '7']",2979,2958,3008,P28_14
"['cheese', 'insert']","['32', '5']",3043,3025,3067,P28_14
"['bread', 'close']","['33', '4']",3114,3081,3117,P28_14
"['cheese', 'cut']","['32', '7']",3238,3198,3284,P28_14
"['cheese', 'insert']","['32', '5']",3323,3299,3389,P28_14
"['cheese', 'insert']","['32', '5']",3393,3384,3453,P28_14
"['bread', 'close']","['33', '4']",3516,3483,3566,P28_14
"['knife', 'put']","['4', '1']",3609,3594,3614,P28_14
"['package', 'close']","['26', '4']",3710,3612,3770,P28_14
"['package', 'insert']","['26', '5']",3814,3783,3824,P28_14
"['lid', 'put']","['6', '1']",3865,3844,3867,P28_14
"['lid', 'close']","['6', '4']",3917,3870,3932,P28_14
"['container', 'insert']","['21', '5']",4085,4032,4119,P28_14
"['fridge', 'close']","['12', '4']",4135,4127,4164,P28_14
"['oil', 'take']","['31', '0']",4251,4238,4280,P28_14
"['cupboard', 'open']","['3', '3']",4350,4332,4357,P28_14
"['olive', 'insert']","['83', '5']",4436,4389,4443,P28_14
"['salt', 'insert']","['38', '5']",4465,4448,4473,P28_14
"['cupboard', 'close']","['3', '4']",4504,4472,4510,P28_14
"['tap', 'turn-on']","['0', '6']",4554,4550,4583,P28_14
"['hand', 'wash']","['11', '2']",4682,4588,4693,P28_14
"['fridge', 'open']","['12', '3']",544,520,587,P28_14
"['tap', 'turn-off']","['0', '8']",4744,4718,4745,P28_14
"['sponge', 'take']","['9', '0']",4811,4785,4812,P28_14
"['liquid:washing', 'take']","['22', '0']",4866,4820,4874,P28_14
"['liquid:washing', 'put']","['22', '1']",4944,4936,4985,P28_14
"['liquid:washing', 'put']","['22', '1']",5020,4999,5035,P28_14
"['sponge', 'soak']","['9', '56']",5110,5045,5145,P28_14
"['knife', 'take']","['4', '0']",5149,5149,5170,P28_14
"['knife', 'wash']","['4', '2']",5252,5169,5365,P28_14
"['spoon', 'take']","['1', '0']",5376,5376,5428,P28_14
"['spoon', 'wash']","['1', '2']",5505,5431,5570,P28_14
"['sponge', 'put']","['9', '1']",5633,5580,5640,P28_14
"['tap', 'turn-on']","['0', '6']",5677,5635,5688,P28_14
"['spoon', 'wash']","['1', '2']",5764,5678,5830,P28_14
"['tap', 'turn-off']","['0', '8']",5864,5832,5885,P28_14
"['spoon', 'insert']","['1', '5']",5887,5850,5906,P28_14
"['sponge', 'take']","['9', '0']",5909,5903,5922,P28_14
"['sponge', 'soak']","['9', '56']",5939,5929,5974,P28_14
"['board:chopping', 'take']","['18', '0']",5972,5967,5990,P28_14
"['board:chopping', 'wash']","['18', '2']",6254,6036,6309,P28_14
"['board:chopping', 'wash']","['18', '2']",6299,6106,6413,P28_14
"['sponge', 'put']","['9', '1']",6456,6424,6461,P28_14
"['tap', 'turn-on']","['0', '6']",6469,6464,6502,P28_14
"['board:chopping', 'wash']","['18', '2']",6624,6535,6745,P28_14
"['tap', 'turn-off']","['0', '8']",6751,6748,6778,P28_14
"['board:chopping', 'insert']","['18', '5']",6791,6781,6849,P28_14
"['sponge', 'take']","['9', '0']",6936,6921,6956,P28_14
"['sink', 'wash']","['63', '2']",7009,6953,7165,P28_14
"['top', 'wash']","['42', '2']",7402,7187,7637,P28_14
"['sponge', 'soak']","['9', '56']",7665,7644,7780,P28_14
"['tap', 'turn-off']","['0', '8']",7797,7779,7837,P28_14
"['fridge', 'close']","['12', '4']",972,888,978,P28_14
"['sponge', 'put']","['9', '1']",7829,7827,7879,P28_14
"['towel', 'take']","['52', '0']",7983,7932,8022,P28_14
"['hand', 'wash']","['11', '2']",8087,8007,8107,P28_14
"['towel', 'put']","['52', '1']",8114,8110,8140,P28_14
"['fork', 'move']","['14', '11']",8301,8222,8304,P28_14
"['container', 'put']","['21', '1']",995,982,1043,P28_14
"['board:chopping', 'take']","['18', '0']",173,140,221,P29_01
"['board:chopping', 'put']","['18', '1']",243,224,315,P29_01
"['fridge', 'close']","['12', '4']",1128,1088,1131,P29_01
"['onion', 'insert']","['16', '5']",9695,9692,9719,P29_01
"['onion', 'cut']","['16', '7']",9833,9829,9860,P29_01
"['oil', 'take']","['31', '0']",10053,10039,10086,P29_01
"['oil', 'pour']","['31', '9']",10162,10102,10186,P29_01
"['onion', 'cut']","['16', '7']",10139,10127,10163,P29_01
"['onion', 'cut']","['16', '7']",10257,10250,10265,P29_01
"['onion', 'take']","['16', '0']",10255,10254,10270,P29_01
"['hob', 'turn-on']","['24', '6']",10334,10264,10347,P29_01
"['onion', 'throw']","['16', '13']",10280,10273,10296,P29_01
"['fridge', 'open']","['12', '3']",1164,1155,1271,P29_01
"['hob', 'turn-on']","['24', '6']",10450,10334,10490,P29_01
"['lid', 'take']","['6', '0']",10518,10488,10528,P29_01
"['lid', 'put']","['6', '1']",10566,10526,10580,P29_01
"['garlic', 'cut']","['51', '7']",11247,11220,11356,P29_01
"['garlic', 'peel']","['51', '19']",11268,11252,11272,P29_01
"['garlic', 'peel']","['51', '19']",11333,11327,11348,P29_01
"['garlic', 'take']","['51', '0']",11409,11359,11457,P29_01
"['garlic', 'cut']","['51', '7']",11390,11381,11405,P29_01
"['garlic', 'cut']","['51', '7']",11450,11441,11465,P29_01
"['garlic', 'cut']","['51', '7']",11506,11495,11515,P29_01
